,body_bytes_sent,httpcode_200,httpcode_302,httpcode_403,httpcode_404,httpcode_500,httpcode_total_200,httpcode_total_302,httpcode_total_403,httpcode_total_404,httpcode_total_500,is_good,request_time,status,upstream_response_time
8415,35114,1070,110,170,85,150,1070,110,170,85,150,1,0.875,200,0.992
8416,152,1051,90,139,54,166,1051,90,139,54,166,1,0.992,200,0.875
8417,35114,1052,90,179,78,129,1052,90,179,78,129,1,0.992,200,0.875
8418,35114,1074,64,175,74,142,1074,64,175,74,142,1,0.875,200,0.875
8419,35114,1132,80,209,83,143,1132,80,209,83,143,1,0.875,200,0.992
8420,35114,1133,80,209,83,143,1133,80,209,83,143,1,0.875,200,0.992
8421,35114,1134,80,209,83,143,1134,80,209,83,143,1,0.875,200,0.875
8422,35114,1075,64,175,74,142,1075,64,175,74,142,1,0.992,200,0.875
8423,152,1042,72,145,66,157,1042,72,145,66,157,1,0.992,403,0.992
8424,152,1075,64,176,74,142,1075,64,176,74,142,1,0.992,403,0.875
8425,35114,992,93,133,77,130,992,93,133,77,130,1,0.992,500,0.992
8426,152,1052,90,139,54,166,1052,90,139,54,166,1,0.875,200,0.875
8427,35114,1052,90,139,54,167,1052,90,139,54,167,1,0.992,500,0.992
8428,35114,1120,74,164,73,130,1120,74,164,73,130,1,0.875,200,0.875
8429,152,1052,91,179,78,129,1052,91,179,78,129,1,0.875,302,0.875
8430,152,1070,110,170,85,151,1070,110,170,85,151,1,0.992,500,0.992
8431,152,1120,74,165,73,130,1120,74,165,73,130,1,0.992,403,0.875
8432,35114,1120,74,165,73,131,1120,74,165,73,131,1,0.992,500,0.992
8433,35114,1052,92,179,78,129,1052,92,179,78,129,1,0.992,302,0.875
8434,35114,1042,72,145,66,158,1042,72,145,66,158,1,0.875,500,0.992
8435,35114,1043,72,145,66,158,1043,72,145,66,158,1,0.875,200,0.875
8436,152,1053,90,139,54,167,1053,90,139,54,167,1,0.992,200,0.992
8437,152,1065,75,128,71,160,1065,75,128,71,160,1,0.992,200,0.875
8438,152,1174,64,186,93,151,1174,64,186,93,151,1,0.992,200,0.875
8439,152,1075,64,176,75,142,1075,64,176,75,142,1,0.875,404,0.992
8440,152,1044,72,145,66,158,1044,72,145,66,158,1,0.875,200,0.992
8441,35114,1054,90,139,54,167,1054,90,139,54,167,1,0.992,200,0.992
8442,152,1054,90,140,54,167,1054,90,140,54,167,1,0.992,403,0.992
8443,35114,1121,74,165,73,131,1121,74,165,73,131,1,0.992,200,0.875
8444,35114,1044,72,145,66,159,1044,72,145,66,159,1,0.875,500,0.992
8445,35114,1075,64,177,75,142,1075,64,177,75,142,1,0.992,403,0.875
8446,152,1054,90,141,54,167,1054,90,141,54,167,1,0.875,403,0.992
8447,35114,1071,110,170,85,151,1071,110,170,85,151,1,0.875,200,0.992
8448,152,1045,72,145,66,159,1045,72,145,66,159,1,0.992,200,0.875
8449,35114,1046,72,145,66,159,1046,72,145,66,159,1,0.875,200,0.875
8450,152,1046,72,145,66,160,1046,72,145,66,160,1,0.875,500,0.875
8451,152,993,93,133,77,130,993,93,133,77,130,1,0.992,200,0.992
8452,152,1056,62,141,80,137,1056,62,141,80,137,1,0.875,404,0.992
8453,152,1075,64,177,76,142,1075,64,177,76,142,1,0.992,404,0.992
8454,152,1076,64,177,76,142,1076,64,177,76,142,1,0.992,200,0.875
8455,35114,1053,92,179,78,129,1053,92,179,78,129,1,0.992,200,0.875
8456,152,1054,92,179,78,129,1054,92,179,78,129,1,0.992,200,0.875
8457,35114,1047,72,145,66,160,1047,72,145,66,160,1,0.992,200,0.992
8458,152,1048,72,145,66,160,1048,72,145,66,160,1,0.992,200,0.992
8459,152,1048,73,145,66,160,1048,73,145,66,160,1,0.875,302,0.875
8460,35114,1175,64,186,93,151,1175,64,186,93,151,1,0.875,200,0.992
8461,35114,1122,74,165,73,131,1122,74,165,73,131,1,0.992,200,0.875
8462,152,1071,110,170,85,152,1071,110,170,85,152,1,0.875,500,0.992
8463,152,1054,92,180,78,129,1054,92,180,78,129,1,0.992,403,0.992
8464,35114,1054,93,180,78,129,1054,93,180,78,129,1,0.875,302,0.875
8465,152,1071,110,170,85,153,1071,110,170,85,153,1,0.992,500,0.875
8466,152,1055,93,180,78,129,1055,93,180,78,129,1,0.992,200,0.992
8467,152,1176,64,186,93,151,1176,64,186,93,151,1,0.992,200,0.992
8468,35114,1049,73,145,66,160,1049,73,145,66,160,1,0.875,200,0.992
8469,35114,993,93,134,77,130,993,93,134,77,130,1,0.992,403,0.992
8470,152,1123,74,165,73,131,1123,74,165,73,131,1,0.992,200,0.875
8471,152,1177,64,186,93,151,1177,64,186,93,151,1,0.875,200,0.875
8472,35114,1124,74,165,73,131,1124,74,165,73,131,1,0.875,200,0.992
8473,152,1124,74,165,73,132,1124,74,165,73,132,1,0.992,500,0.992
8474,35114,1125,74,165,73,132,1125,74,165,73,132,1,0.992,200,0.992
8475,35114,993,93,134,78,130,993,93,134,78,130,1,0.875,404,0.992
8476,152,993,94,134,78,130,993,94,134,78,130,1,0.992,302,0.875
8477,152,1126,74,165,73,132,1126,74,165,73,132,1,0.875,200,0.992
8478,152,1177,64,186,93,152,1177,64,186,93,152,1,0.875,500,0.992
8479,35114,1055,93,180,78,130,1055,93,180,78,130,1,0.992,500,0.875
8480,35114,1056,93,180,78,130,1056,93,180,78,130,1,0.992,200,0.992
8481,35114,993,95,134,78,130,993,95,134,78,130,1,0.875,302,0.875
8482,152,1066,75,128,71,160,1066,75,128,71,160,1,0.875,200,0.875
8483,35114,1072,110,170,85,153,1072,110,170,85,153,1,0.875,200,0.992
8484,152,1088,69,149,73,148,1088,69,149,73,148,1,0.875,200,0.992
8485,35114,1055,90,141,54,167,1055,90,141,54,167,1,0.875,200,0.875
8486,152,1067,75,128,71,160,1067,75,128,71,160,1,0.875,200,0.992
8487,35114,1127,74,165,73,132,1127,74,165,73,132,1,0.992,200,0.875
8488,152,1056,62,142,80,137,1056,62,142,80,137,1,0.875,403,0.992
8489,152,1178,64,186,93,152,1178,64,186,93,152,1,0.875,200,0.875
8490,152,1088,69,149,73,149,1088,69,149,73,149,1,0.992,500,0.992
8491,152,1050,73,145,66,160,1050,73,145,66,160,1,0.875,200,0.992
8492,35114,1050,73,145,67,160,1050,73,145,67,160,1,0.992,404,0.875
8493,35114,1068,75,128,71,160,1068,75,128,71,160,1,0.875,200,0.992
8494,35114,1057,62,142,80,137,1057,62,142,80,137,1,0.875,200,0.992
8495,35114,1073,110,170,85,153,1073,110,170,85,153,1,0.875,200,0.992
8496,35114,1056,90,141,54,167,1056,90,141,54,167,1,0.992,200,0.992
8497,152,1069,75,128,71,160,1069,75,128,71,160,1,0.875,200,0.992
8498,35114,1057,90,141,54,167,1057,90,141,54,167,1,0.992,200,0.875
8499,152,1058,90,141,54,167,1058,90,141,54,167,1,0.875,200,0.992
8500,35114,994,95,134,78,130,994,95,134,78,130,1,0.992,200,0.992
8501,35114,1073,110,171,85,153,1073,110,171,85,153,1,0.992,403,0.992
8502,35114,1077,64,177,76,142,1077,64,177,76,142,1,0.875,200,0.875
8503,152,1135,80,209,83,143,1135,80,209,83,143,1,0.875,200,0.875
8504,35114,1077,64,177,76,143,1077,64,177,76,143,1,0.992,500,0.875
8505,152,1077,64,177,76,144,1077,64,177,76,144,1,0.875,500,0.875
8506,35114,1135,80,210,83,143,1135,80,210,83,143,1,0.992,403,0.875
8507,152,1059,90,141,54,167,1059,90,141,54,167,1,0.992,200,0.875
8508,152,1179,64,186,93,152,1179,64,186,93,152,1,0.992,200,0.875
8509,35114,1089,69,149,73,149,1089,69,149,73,149,1,0.992,200,0.875
8510,152,1078,64,177,76,144,1078,64,177,76,144,1,0.992,200,0.875
8511,152,1079,64,177,76,144,1079,64,177,76,144,1,0.875,200,0.875
8512,152,1080,64,177,76,144,1080,64,177,76,144,1,0.992,200,0.992
8513,35114,1180,64,186,93,152,1180,64,186,93,152,1,0.875,200,0.875
8514,35114,1128,74,165,73,132,1128,74,165,73,132,1,0.992,200,0.875
8515,152,1051,73,145,67,160,1051,73,145,67,160,1,0.875,200,0.992
8516,152,1073,110,172,85,153,1073,110,172,85,153,1,0.875,403,0.875
8517,152,1052,73,145,67,160,1052,73,145,67,160,1,0.875,200,0.875
8518,152,1057,62,142,81,137,1057,62,142,81,137,1,0.875,404,0.875
8519,35114,1058,62,142,81,137,1058,62,142,81,137,1,0.875,200,0.875
8520,152,1136,80,210,83,143,1136,80,210,83,143,1,0.875,200,0.992
8521,152,1057,93,180,78,130,1057,93,180,78,130,1,0.992,200,0.875
8522,152,1058,93,180,78,130,1058,93,180,78,130,1,0.992,200,0.992
8523,35114,1080,64,178,76,144,1080,64,178,76,144,1,0.875,403,0.875
8524,152,1059,62,142,81,137,1059,62,142,81,137,1,0.875,200,0.875
8525,35114,1060,62,142,81,137,1060,62,142,81,137,1,0.992,200,0.992
8526,152,1137,80,210,83,143,1137,80,210,83,143,1,0.875,200,0.992
8527,35114,1059,90,141,54,168,1059,90,141,54,168,1,0.992,500,0.992
8528,35114,1129,74,165,73,132,1129,74,165,73,132,1,0.992,200,0.875
8529,35114,1059,93,180,78,130,1059,93,180,78,130,1,0.992,200,0.992
8530,35114,1081,64,178,76,144,1081,64,178,76,144,1,0.875,200,0.992
8531,152,1180,64,186,93,153,1180,64,186,93,153,1,0.875,500,0.875
8532,152,1181,64,186,93,153,1181,64,186,93,153,1,0.992,200,0.875
8533,152,1129,74,166,73,132,1129,74,166,73,132,1,0.992,403,0.875
8534,152,1070,75,128,71,160,1070,75,128,71,160,1,0.992,200,0.992
8535,152,1138,80,210,83,143,1138,80,210,83,143,1,0.992,200,0.875
8536,152,1182,64,186,93,153,1182,64,186,93,153,1,0.992,200,0.875
8537,35114,1060,62,142,82,137,1060,62,142,82,137,1,0.875,404,0.875
8538,35114,1081,64,178,77,144,1081,64,178,77,144,1,0.875,404,0.875
8539,35114,1090,69,149,73,149,1090,69,149,73,149,1,0.875,200,0.992
8540,152,1183,64,186,93,153,1183,64,186,93,153,1,0.875,200,0.992
8541,35114,1060,93,180,78,130,1060,93,180,78,130,1,0.992,200,0.992
8542,152,1091,69,149,73,149,1091,69,149,73,149,1,0.875,200,0.992
8543,35114,994,96,134,78,130,994,96,134,78,130,1,0.992,302,0.875
8544,152,1059,90,142,54,168,1059,90,142,54,168,1,0.875,403,0.875
8545,35114,1184,64,186,93,153,1184,64,186,93,153,1,0.992,200,0.875
8546,35114,1129,75,166,73,132,1129,75,166,73,132,1,0.875,302,0.875
8547,152,1060,90,142,54,168,1060,90,142,54,168,1,0.875,200,0.875
8548,152,1081,64,178,77,145,1081,64,178,77,145,1,0.875,500,0.875
8549,35114,1130,75,166,73,132,1130,75,166,73,132,1,0.992,200,0.992
8550,35114,995,96,134,78,130,995,96,134,78,130,1,0.875,200,0.875
8551,152,1185,64,186,93,153,1185,64,186,93,153,1,0.875,200,0.875
8552,152,1060,90,143,54,168,1060,90,143,54,168,1,0.875,403,0.992
8553,35114,1060,93,181,78,130,1060,93,181,78,130,1,0.992,403,0.992
8554,152,1091,69,150,73,149,1091,69,150,73,149,1,0.875,403,0.875
8555,35114,1053,73,145,67,160,1053,73,145,67,160,1,0.992,200,0.875
8556,152,1061,62,142,82,137,1061,62,142,82,137,1,0.992,200,0.875
8557,152,1131,75,166,73,132,1131,75,166,73,132,1,0.875,200,0.992
8558,35114,1061,62,142,83,137,1061,62,142,83,137,1,0.992,404,0.875
8559,35114,1092,69,150,73,149,1092,69,150,73,149,1,0.992,200,0.992
8560,35114,1071,75,128,71,160,1071,75,128,71,160,1,0.875,200,0.875
8561,35114,1072,75,128,71,160,1072,75,128,71,160,1,0.992,200,0.875
8562,152,1072,75,128,71,161,1072,75,128,71,161,1,0.992,500,0.992
8563,35114,1132,75,166,73,132,1132,75,166,73,132,1,0.875,200,0.992
8564,152,1060,93,181,78,131,1060,93,181,78,131,1,0.992,500,0.992
8565,152,1133,75,166,73,132,1133,75,166,73,132,1,0.992,200,0.875
8566,35114,1074,110,172,85,153,1074,110,172,85,153,1,0.992,200,0.992
8567,152,1061,93,181,78,131,1061,93,181,78,131,1,0.875,200,0.875
8568,35114,1081,64,178,77,146,1081,64,178,77,146,1,0.875,500,0.992
8569,35114,1186,64,186,93,153,1186,64,186,93,153,1,0.992,200,0.875
8570,35114,1134,75,166,73,132,1134,75,166,73,132,1,0.875,200,0.875
8571,35114,1187,64,186,93,153,1187,64,186,93,153,1,0.992,200,0.875
8572,35114,1135,75,166,73,132,1135,75,166,73,132,1,0.992,200,0.992
8573,35114,1061,90,143,54,168,1061,90,143,54,168,1,0.992,200,0.875
8574,152,996,96,134,78,130,996,96,134,78,130,1,0.992,200,0.875
8575,152,1061,93,182,78,131,1061,93,182,78,131,1,0.992,403,0.875
8576,35114,1062,90,143,54,168,1062,90,143,54,168,1,0.875,200,0.992
8577,152,1061,93,182,79,131,1061,93,182,79,131,1,0.992,404,0.992
8578,152,1062,93,182,79,131,1062,93,182,79,131,1,0.992,200,0.992
8579,152,1063,93,182,79,131,1063,93,182,79,131,1,0.992,200,0.875
8580,35114,1136,75,166,73,132,1136,75,166,73,132,1,0.875,200,0.875
8581,152,1082,64,178,77,146,1082,64,178,77,146,1,0.992,200,0.992
8582,35114,1063,93,182,79,132,1063,93,182,79,132,1,0.992,500,0.992
8583,152,1083,64,178,77,146,1083,64,178,77,146,1,0.992,200,0.875
8584,152,1062,62,142,83,137,1062,62,142,83,137,1,0.992,200,0.875
8585,35114,1062,91,143,54,168,1062,91,143,54,168,1,0.992,302,0.875
8586,35114,1093,69,150,73,149,1093,69,150,73,149,1,0.875,200,0.875
8587,152,1063,91,143,54,168,1063,91,143,54,168,1,0.875,200,0.875
8588,152,1064,91,143,54,168,1064,91,143,54,168,1,0.875,200,0.992
8589,35114,1188,64,186,93,153,1188,64,186,93,153,1,0.875,200,0.875
8590,152,1189,64,186,93,153,1189,64,186,93,153,1,0.875,200,0.992
8591,35114,1137,75,166,73,132,1137,75,166,73,132,1,0.875,200,0.875
8592,35114,1190,64,186,93,153,1190,64,186,93,153,1,0.992,200,0.992
8593,35114,1074,110,173,85,153,1074,110,173,85,153,1,0.875,403,0.992
8594,152,1064,91,143,54,169,1064,91,143,54,169,1,0.992,500,0.992
8595,152,1084,64,178,77,146,1084,64,178,77,146,1,0.875,200,0.992
8596,35114,1093,69,150,73,150,1093,69,150,73,150,1,0.992,500,0.992
8597,152,1138,75,166,73,132,1138,75,166,73,132,1,0.992,200,0.992
8598,35114,1064,93,182,79,132,1064,93,182,79,132,1,0.992,200,0.875
8599,152,1139,80,210,83,143,1139,80,210,83,143,1,0.992,200,0.875
8600,152,1191,64,186,93,153,1191,64,186,93,153,1,0.875,200,0.992
8601,152,1065,93,182,79,132,1065,93,182,79,132,1,0.875,200,0.992
8602,152,997,96,134,78,130,997,96,134,78,130,1,0.875,200,0.992
8603,35114,1139,80,210,83,144,1139,80,210,83,144,1,0.992,500,0.875
8604,152,1074,110,174,85,153,1074,110,174,85,153,1,0.875,403,0.992
8605,35114,1075,110,174,85,153,1075,110,174,85,153,1,0.875,200,0.992
8606,152,1062,62,143,83,137,1062,62,143,83,137,1,0.992,403,0.875
8607,35114,1066,93,182,79,132,1066,93,182,79,132,1,0.992,200,0.992
8608,152,1064,92,143,54,169,1064,92,143,54,169,1,0.992,302,0.992
8609,152,998,96,134,78,130,998,96,134,78,130,1,0.992,200,0.875
8610,35114,1075,110,174,85,154,1075,110,174,85,154,1,0.875,500,0.875
8611,35114,1076,110,174,85,154,1076,110,174,85,154,1,0.992,200,0.992
8612,152,1085,64,178,77,146,1085,64,178,77,146,1,0.875,200,0.875
8613,35114,1065,92,143,54,169,1065,92,143,54,169,1,0.875,200,0.992
8614,152,1067,93,182,79,132,1067,93,182,79,132,1,0.992,200,0.875
8615,152,1140,80,210,83,144,1140,80,210,83,144,1,0.992,200,0.992
8616,152,1073,75,128,71,161,1073,75,128,71,161,1,0.875,200,0.875
8617,35114,1139,75,166,73,132,1139,75,166,73,132,1,0.992,200,0.992
8618,35114,1068,93,182,79,132,1068,93,182,79,132,1,0.875,200,0.875
8619,35114,1074,75,128,71,161,1074,75,128,71,161,1,0.992,200,0.875
8620,35114,1192,64,186,93,153,1192,64,186,93,153,1,0.875,200,0.875
8621,152,1075,75,128,71,161,1075,75,128,71,161,1,0.992,200,0.992
8622,35114,1094,69,150,73,150,1094,69,150,73,150,1,0.875,200,0.875
8623,152,1140,75,166,73,132,1140,75,166,73,132,1,0.992,200,0.992
8624,35114,1062,62,144,83,137,1062,62,144,83,137,1,0.875,403,0.875
8625,35114,998,96,134,79,130,998,96,134,79,130,1,0.992,404,0.992
8626,152,1193,64,186,93,153,1193,64,186,93,153,1,0.992,200,0.992
8627,35114,1086,64,178,77,146,1086,64,178,77,146,1,0.992,200,0.875
8628,152,1076,111,174,85,154,1076,111,174,85,154,1,0.992,302,0.875
8629,152,1069,93,182,79,132,1069,93,182,79,132,1,0.875,200,0.875
8630,152,1193,64,187,93,153,1193,64,187,93,153,1,0.875,403,0.875
8631,152,1062,62,144,84,137,1062,62,144,84,137,1,0.992,404,0.992
8632,35114,1065,93,143,54,169,1065,93,143,54,169,1,0.992,302,0.992
8633,35114,1066,93,143,54,169,1066,93,143,54,169,1,0.992,200,0.875
8634,152,1194,64,187,93,153,1194,64,187,93,153,1,0.992,200,0.875
8635,152,1194,64,188,93,153,1194,64,188,93,153,1,0.992,403,0.992
8636,35114,999,96,134,79,130,999,96,134,79,130,1,0.992,200,0.875
8637,35114,1087,64,178,77,146,1087,64,178,77,146,1,0.992,200,0.875
8638,152,1195,64,188,93,153,1195,64,188,93,153,1,0.992,200,0.875
8639,152,1141,75,166,73,132,1141,75,166,73,132,1,0.875,200,0.875
8640,152,1077,111,174,85,154,1077,111,174,85,154,1,0.875,200,0.875
8641,35114,1078,111,174,85,154,1078,111,174,85,154,1,0.992,200,0.992
8642,152,1075,76,128,71,161,1075,76,128,71,161,1,0.992,302,0.875
8643,35114,1066,94,143,54,169,1066,94,143,54,169,1,0.992,302,0.875
8644,152,999,96,135,79,130,999,96,135,79,130,1,0.875,403,0.875
8645,152,1070,93,182,79,132,1070,93,182,79,132,1,0.992,200,0.875
8646,152,1095,69,150,73,150,1095,69,150,73,150,1,0.992,200,0.992
8647,152,1141,80,210,83,144,1141,80,210,83,144,1,0.992,200,0.992
8648,35114,1054,73,145,67,160,1054,73,145,67,160,1,0.992,200,0.875
8649,35114,1076,76,128,71,161,1076,76,128,71,161,1,0.875,200,0.992
8650,152,1078,111,174,85,155,1078,111,174,85,155,1,0.875,500,0.875
8651,152,1077,76,128,71,161,1077,76,128,71,161,1,0.992,200,0.875
8652,152,1078,76,128,71,161,1078,76,128,71,161,1,0.992,200,0.992
8653,152,1055,73,145,67,160,1055,73,145,67,160,1,0.875,200,0.992
8654,152,1000,96,135,79,130,1000,96,135,79,130,1,0.875,200,0.875
8655,35114,1056,73,145,67,160,1056,73,145,67,160,1,0.992,200,0.992
8656,152,1195,64,188,94,153,1195,64,188,94,153,1,0.875,404,0.875
8657,35114,1078,76,129,71,161,1078,76,129,71,161,1,0.992,403,0.992
8658,35114,1095,70,150,73,150,1095,70,150,73,150,1,0.875,302,0.875
8659,35114,1057,73,145,67,160,1057,73,145,67,160,1,0.992,200,0.875
8660,35114,1096,70,150,73,150,1096,70,150,73,150,1,0.875,200,0.992
8661,35114,1062,62,144,85,137,1062,62,144,85,137,1,0.875,404,0.875
8662,35114,1087,64,178,78,146,1087,64,178,78,146,1,0.875,404,0.992
8663,152,1142,80,210,83,144,1142,80,210,83,144,1,0.992,200,0.992
8664,152,1143,80,210,83,144,1143,80,210,83,144,1,0.875,200,0.992
8665,35114,1141,75,166,73,133,1141,75,166,73,133,1,0.992,500,0.992
8666,152,1063,62,144,85,137,1063,62,144,85,137,1,0.875,200,0.992
8667,152,1071,93,182,79,132,1071,93,182,79,132,1,0.992,200,0.992
8668,35114,1072,93,182,79,132,1072,93,182,79,132,1,0.992,200,0.875
8669,152,1000,96,135,79,131,1000,96,135,79,131,1,0.875,500,0.992
8670,152,1067,94,143,54,169,1067,94,143,54,169,1,0.875,200,0.875
8671,35114,1064,62,144,85,137,1064,62,144,85,137,1,0.992,200,0.992
8672,152,1001,96,135,79,131,1001,96,135,79,131,1,0.875,200,0.875
8673,152,1073,93,182,79,132,1073,93,182,79,132,1,0.992,200,0.875
8674,152,1079,76,129,71,161,1079,76,129,71,161,1,0.992,200,0.992
8675,35114,1144,80,210,83,144,1144,80,210,83,144,1,0.875,200,0.992
8676,152,1080,76,129,71,161,1080,76,129,71,161,1,0.875,200,0.875
8677,152,1195,65,188,94,153,1195,65,188,94,153,1,0.875,302,0.875
8678,152,1002,96,135,79,131,1002,96,135,79,131,1,0.992,200,0.875
8679,152,1068,94,143,54,169,1068,94,143,54,169,1,0.875,200,0.875
8680,152,1058,73,145,67,160,1058,73,145,67,160,1,0.992,200,0.992
8681,152,1097,70,150,73,150,1097,70,150,73,150,1,0.992,200,0.992
8682,35114,1058,74,145,67,160,1058,74,145,67,160,1,0.875,302,0.992
8683,152,1073,93,183,79,132,1073,93,183,79,132,1,0.875,403,0.875
8684,152,1098,70,150,73,150,1098,70,150,73,150,1,0.992,200,0.992
8685,35114,1078,111,175,85,155,1078,111,175,85,155,1,0.875,403,0.992
8686,35114,1145,80,210,83,144,1145,80,210,83,144,1,0.875,200,0.992
8687,152,1195,65,188,95,153,1195,65,188,95,153,1,0.992,404,0.992
8688,152,1074,93,183,79,132,1074,93,183,79,132,1,0.992,200,0.875
8689,152,1146,80,210,83,144,1146,80,210,83,144,1,0.992,200,0.875
8690,152,1081,76,129,71,161,1081,76,129,71,161,1,0.992,200,0.875
8691,35114,1003,96,135,79,131,1003,96,135,79,131,1,0.992,200,0.875
8692,35114,1195,65,189,95,153,1195,65,189,95,153,1,0.875,403,0.875
8693,152,1065,62,144,85,137,1065,62,144,85,137,1,0.875,200,0.875
8694,35114,1075,93,183,79,132,1075,93,183,79,132,1,0.875,200,0.875
8695,152,1075,93,184,79,132,1075,93,184,79,132,1,0.992,403,0.875
8696,152,1004,96,135,79,131,1004,96,135,79,131,1,0.992,200,0.992
8697,152,1069,94,143,54,169,1069,94,143,54,169,1,0.875,200,0.875
8698,152,1075,93,185,79,132,1075,93,185,79,132,1,0.875,403,0.875
8699,35114,1147,80,210,83,144,1147,80,210,83,144,1,0.875,200,0.875
8700,35114,1148,80,210,83,144,1148,80,210,83,144,1,0.992,200,0.992
8701,152,1082,76,129,71,161,1082,76,129,71,161,1,0.875,200,0.992
8702,152,1141,76,166,73,133,1141,76,166,73,133,1,0.992,302,0.875
8703,152,1195,65,189,95,154,1195,65,189,95,154,1,0.992,500,0.992
8704,152,1142,76,166,73,133,1142,76,166,73,133,1,0.992,200,0.992
8705,152,1149,80,210,83,144,1149,80,210,83,144,1,0.992,200,0.992
8706,35114,1149,80,210,84,144,1149,80,210,84,144,1,0.875,404,0.875
8707,35114,1142,77,166,73,133,1142,77,166,73,133,1,0.992,302,0.875
8708,35114,1088,64,178,78,146,1088,64,178,78,146,1,0.875,200,0.992
8709,152,1142,77,167,73,133,1142,77,167,73,133,1,0.992,403,0.992
8710,152,1059,74,145,67,160,1059,74,145,67,160,1,0.875,200,0.992
8711,35114,1083,76,129,71,161,1083,76,129,71,161,1,0.992,200,0.875
8712,35114,1075,94,185,79,132,1075,94,185,79,132,1,0.992,302,0.875
8713,35114,1143,77,167,73,133,1143,77,167,73,133,1,0.992,200,0.992
8714,35114,1144,77,167,73,133,1144,77,167,73,133,1,0.875,200,0.875
8715,35114,1196,65,189,95,154,1196,65,189,95,154,1,0.992,200,0.992
8716,152,1066,62,144,85,137,1066,62,144,85,137,1,0.875,200,0.875
8717,35114,1070,94,143,54,169,1070,94,143,54,169,1,0.875,200,0.992
8718,152,1144,77,167,73,134,1144,77,167,73,134,1,0.875,500,0.992
8719,35114,1083,76,130,71,161,1083,76,130,71,161,1,0.875,403,0.992
8720,152,1084,76,130,71,161,1084,76,130,71,161,1,0.992,200,0.992
8721,152,1145,77,167,73,134,1145,77,167,73,134,1,0.992,200,0.992
8722,152,1085,76,130,71,161,1085,76,130,71,161,1,0.875,200,0.992
8723,152,1099,70,150,73,150,1099,70,150,73,150,1,0.875,200,0.875
8724,152,1149,80,210,85,144,1149,80,210,85,144,1,0.992,404,0.875
8725,35114,1149,80,210,86,144,1149,80,210,86,144,1,0.992,404,0.992
8726,152,1089,64,178,78,146,1089,64,178,78,146,1,0.992,200,0.992
8727,152,1197,65,189,95,154,1197,65,189,95,154,1,0.875,200,0.992
8728,35114,1076,94,185,79,132,1076,94,185,79,132,1,0.875,200,0.875
8729,152,1086,76,130,71,161,1086,76,130,71,161,1,0.992,200,0.875
8730,35114,1150,80,210,86,144,1150,80,210,86,144,1,0.875,200,0.875
8731,35114,1100,70,150,73,150,1100,70,150,73,150,1,0.992,200,0.875
8732,152,1087,76,130,71,161,1087,76,130,71,161,1,0.875,200,0.992
8733,152,1076,94,186,79,132,1076,94,186,79,132,1,0.875,403,0.992
8734,152,1067,62,144,85,137,1067,62,144,85,137,1,0.875,200,0.875
8735,35114,1005,96,135,79,131,1005,96,135,79,131,1,0.992,200,0.992
8736,152,1006,96,135,79,131,1006,96,135,79,131,1,0.992,200,0.875
8737,35114,1079,111,175,85,155,1079,111,175,85,155,1,0.992,200,0.992
8738,152,1101,70,150,73,150,1101,70,150,73,150,1,0.992,200,0.875
8739,152,1090,64,178,78,146,1090,64,178,78,146,1,0.992,200,0.875
8740,152,1067,63,144,85,137,1067,63,144,85,137,1,0.992,302,0.875
8741,152,1088,76,130,71,161,1088,76,130,71,161,1,0.875,200,0.875
8742,35114,1091,64,178,78,146,1091,64,178,78,146,1,0.875,200,0.992
8743,152,1102,70,150,73,150,1102,70,150,73,150,1,0.992,200,0.992
8744,152,1103,70,150,73,150,1103,70,150,73,150,1,0.875,200,0.875
