status,location_speed,httpcode_5m_200,httpcode_5m_302,httpcode_5m_404,httpcode_5m_403,httpcode_5m_500,httpcode_30m_200,httpcode_30m_302,httpcode_30m_404,httpcode_30m_403,httpcode_30m_500,httpcode_1d_200,httpcode_1d_302,httpcode_1d_404,httpcode_1d_403,httpcode_1d_500,body_bytes_sent,upstream_response_time,httpcode_total_200,httpcode_total_302,httpcode_total_404,httpcode_total_403,httpcode_total_500,request_time,lremote_addr,location_city,is_good
200,8198.00752728,14,0,2,0,0,84,2,2,0,2,590,18,34,10,50,35114,0.660000026226,1582,68,120,50,118,0.875,59.172.76.233,武汉,1
200,78712.0482535,8,0,2,0,10,36,0,2,12,10,409,24,16,31,43,152,0.660000026226,1361,90,96,109,107,0.991999983788,211.137.180.198,城市缺失,1
200,2289.07512678,7,0,0,0,0,31,0,22,21,0,390,33,25,33,40,35114,0.991999983788,1458,91,71,111,88,0.677999973297,218.28.234.21,郑州,1
200,18641.6134304,8,0,0,0,0,43,0,0,0,6,513,30,39,33,31,152,0.991999983788,1411,106,87,91,81,0.677999973297,124.72.93.18,厦门市,1
200,38411.426871,8,0,0,0,0,32,0,22,21,0,391,33,25,33,40,152,0.660000026226,1459,91,71,111,88,0.991999983788,211.137.180.198,城市缺失,1
200,11357.3448787,14,0,0,0,0,35,0,2,0,6,482,16,25,15,58,35114,0.875,1606,90,103,95,126,0.677999973297,218.80.192.83,上海,1
200,40139.397099,9,0,0,0,0,37,0,2,12,10,410,24,16,31,43,152,0.991999983788,1362,90,96,109,107,0.991999983788,202.101.77.237,贵阳,1
200,83471.613309,4,0,20,1,0,33,0,22,21,0,392,33,25,33,40,35114,0.875,1460,91,71,111,88,0.677999973297,116.52.147.144,昆明,1
200,2183.48070122,19,0,2,0,0,87,10,14,2,4,623,32,61,51,58,35114,0.991999983788,1603,74,115,101,102,0.677999973297,59.172.76.233,武汉,1
200,17439.4524535,10,0,0,0,0,38,0,2,12,10,411,24,16,31,43,152,0.875,1363,90,96,109,107,0.991999983788,116.52.147.144,昆明,1
403,47812.4866515,4,0,20,2,0,33,0,22,22,0,392,33,25,34,40,152,0.660000026226,1460,91,71,112,88,0.875,58.60.3.110,深圳市,1
200,8929.31362166,12,0,0,0,0,74,2,10,0,0,506,65,44,20,22,35114,0.875,1528,127,134,56,92,0.991999983788,58.60.3.110,深圳市,1
200,8319.07022335,20,0,2,0,0,88,10,14,2,4,624,32,61,51,58,152,0.991999983788,1604,74,115,101,102,0.677999973297,211.142.12.218,城市缺失,1
200,267.588061907,13,0,0,0,0,68,0,0,0,0,601,35,38,44,38,35114,0.660000026226,1627,83,88,100,98,0.991999983788,219.137.225.57,广州,1
200,3112.50091828,18,0,0,0,0,106,0,1,12,2,570,39,33,66,104,35114,0.991999983788,1688,161,109,150,146,0.991999983788,211.142.12.218,城市缺失,1
200,6689.70154768,14,0,0,0,0,69,0,0,0,0,602,35,38,44,38,35114,0.875,1628,83,88,100,98,0.991999983788,58.60.3.110,深圳市,1
200,3465.33758361,22,0,0,0,0,85,2,2,0,2,591,18,34,10,50,35114,0.991999983788,1583,68,120,50,118,0.677999973297,218.28.234.21,郑州,1
200,37408.2210755,18,0,1,0,2,107,0,1,12,2,571,39,33,66,104,152,0.875,1689,161,109,150,146,0.677999973297,202.101.77.237,贵阳,1
404,91715.2366495,18,0,2,0,2,107,0,2,12,2,571,39,34,66,104,152,0.991999983788,1689,161,110,150,146,0.677999973297,219.137.225.57,广州,1
200,3757.97351841,14,0,0,0,0,44,0,0,0,6,514,30,39,33,31,35114,0.991999983788,1412,106,87,91,81,0.677999973297,211.142.12.218,城市缺失,1
200,0.0,19,0,2,0,2,108,0,2,12,2,572,39,34,66,104,35114,0.660000026226,1690,161,110,150,146,0.677999973297,219.137.225.57,广州,1
200,4278.79528383,4,0,0,0,0,36,0,2,0,6,483,16,25,15,58,152,0.991999983788,1607,90,103,95,126,0.677999973297,211.137.180.198,城市缺失,1
200,95988.4090378,20,0,2,0,2,109,0,2,12,2,573,39,34,66,104,35114,0.991999983788,1691,161,110,150,146,0.991999983788,211.137.180.198,城市缺失,1
200,3737.02552576,4,0,0,0,0,39,0,2,12,10,412,24,16,31,43,35114,0.875,1364,90,96,109,107,0.875,202.101.77.237,贵阳,1
200,5946.09321121,16,0,0,20,0,34,0,22,22,0,393,33,25,34,40,152,0.660000026226,1461,91,71,112,88,0.677999973297,211.142.12.218,城市缺失,1
200,6403.48499669,12,0,2,0,0,89,10,14,2,4,625,32,61,51,58,35114,0.991999983788,1605,74,115,101,102,0.677999973297,58.60.3.110,深圳市,1
200,30571.7455498,4,0,0,0,0,40,0,2,12,10,413,24,16,31,43,152,0.660000026226,1365,90,96,109,107,0.991999983788,219.137.225.57,广州,1
200,2738.57568375,8,0,0,0,0,62,10,10,0,4,654,38,35,71,54,152,0.991999983788,1626,120,75,133,120,0.875,219.137.225.57,广州,1
200,18760.2652341,28,0,0,12,0,110,0,2,12,2,574,39,34,66,104,152,0.991999983788,1692,161,110,150,146,0.677999973297,211.142.12.218,城市缺失,1
200,2922.84742428,17,0,0,0,0,37,2,0,4,0,547,10,45,32,30,35114,0.660000026226,1617,64,117,126,108,0.677999973297,124.72.93.18,厦门市,1
200,13007.3085818,16,0,0,0,0,70,0,0,0,0,603,35,38,44,38,35114,0.991999983788,1629,83,88,100,98,0.991999983788,211.137.180.198,城市缺失,1
200,37408.2210755,29,0,0,12,0,111,0,2,12,2,575,39,34,66,104,35114,0.660000026226,1693,161,110,150,146,0.991999983788,202.101.77.237,贵阳,1
200,4801.42835888,4,0,0,0,0,86,2,2,0,2,592,18,34,10,50,152,0.660000026226,1584,68,120,50,118,0.677999973297,211.137.180.198,城市缺失,1
200,20307.4498255,12,10,0,0,2,90,10,14,2,4,626,32,61,51,58,152,0.875,1606,74,115,101,102,0.875,218.28.234.21,郑州,1
200,17439.4524535,30,0,0,12,0,112,0,2,12,2,576,39,34,66,104,35114,0.991999983788,1694,161,110,150,146,0.991999983788,116.52.147.144,昆明,1
200,24357.061869,18,0,0,0,0,38,2,0,4,0,548,10,45,32,30,35114,0.875,1618,64,117,126,108,0.875,218.28.234.21,郑州,1
200,8824.29942543,4,0,0,4,0,57,0,0,4,0,655,38,35,71,54,35114,0.991999983788,1627,120,75,133,120,0.875,211.142.12.218,城市缺失,1
200,50359.6527891,35,0,0,0,0,57,2,2,10,0,549,10,45,32,30,35114,0.991999983788,1619,64,117,126,108,0.677999973297,218.80.192.83,上海,1
200,0.0,2,0,0,0,0,38,10,4,0,0,414,24,16,31,43,35114,0.875,1366,90,96,109,107,0.875,219.137.225.57,广州,1
200,5628.07957022,13,0,0,0,0,67,10,12,0,8,515,30,39,33,31,35114,0.875,1413,106,87,91,81,0.875,211.137.180.198,城市缺失,1
200,0.0,36,0,0,0,0,58,2,2,10,0,550,10,45,32,30,152,0.660000026226,1620,64,117,126,108,0.991999983788,218.80.192.83,上海,1
200,78712.0482535,14,0,0,0,0,68,10,12,0,8,516,30,39,33,31,35114,0.660000026226,1414,106,87,91,81,0.875,124.72.93.18,厦门市,1
200,16368.4546693,5,0,2,0,0,76,0,12,4,2,577,39,34,66,104,35114,0.991999983788,1695,161,110,150,146,0.677999973297,219.137.225.57,广州,1
200,15438.2296535,16,0,0,0,0,66,0,10,0,10,604,35,38,44,38,152,0.875,1630,83,88,100,98,0.677999973297,202.101.77.237,贵阳,1
200,3579.37605602,12,0,0,2,0,32,2,0,2,10,394,33,25,34,40,35114,0.991999983788,1462,91,71,112,88,0.875,218.80.192.83,上海,1
200,63992.2726919,6,0,2,0,0,77,0,12,4,2,578,39,34,66,104,152,0.875,1696,161,110,150,146,0.677999973297,211.137.180.198,城市缺失,1
200,382.268659867,26,0,2,0,0,59,2,3,12,0,507,65,44,20,22,35114,0.991999983788,1529,127,134,56,92,0.875,219.137.225.57,广州,1
200,7219.88134808,4,0,0,0,0,58,0,0,4,0,656,38,35,71,54,35114,0.660000026226,1628,120,75,133,120,0.875,219.137.225.57,广州,1
200,61796.4401954,5,0,0,0,0,59,0,0,4,0,657,38,35,71,54,35114,0.991999983788,1629,120,75,133,120,0.677999973297,124.72.93.18,厦门市,1
200,1101.34647878,12,1,0,0,0,63,1,5,2,3,571,17,51,29,34,152,0.875,1521,103,149,101,66,0.677999973297,211.142.12.218,城市缺失,1
200,10556.9389501,18,0,0,0,0,89,0,11,0,0,627,32,61,51,58,152,0.875,1607,74,115,101,102,0.875,116.52.147.144,昆明,1
200,6109.13037145,2,0,0,0,0,39,10,4,0,0,415,24,16,31,43,35114,0.660000026226,1367,90,96,109,107,0.677999973297,211.142.12.218,城市缺失,1
500,6293.8589912,0,0,0,0,2,46,0,10,4,12,483,16,25,15,59,35114,0.875,1607,90,103,95,127,0.875,58.60.3.110,深圳市,1
200,10982.194385,6,0,0,0,0,60,0,0,4,0,658,38,35,71,54,35114,0.875,1630,120,75,133,120,0.677999973297,58.60.3.110,深圳市,1
200,5855.71966234,2,0,0,0,0,59,2,2,10,0,551,10,45,32,30,152,0.991999983788,1621,64,117,126,108,0.677999973297,59.172.76.233,武汉,1
302,0.0,12,2,0,0,0,63,2,5,2,3,571,18,51,29,34,35114,0.991999983788,1521,104,149,101,66,0.677999973297,211.142.12.218,城市缺失,1
403,164298.321829,15,0,0,2,0,63,2,5,3,3,571,18,51,30,34,35114,0.991999983788,1521,104,149,102,66,0.991999983788,116.52.147.144,昆明,1
200,0.0,2,0,2,0,0,60,2,2,10,0,552,10,45,32,30,35114,0.875,1622,64,117,126,108,0.875,59.172.76.233,武汉,1
200,20537.2902287,8,0,1,0,0,90,0,11,0,0,628,32,61,51,58,152,0.875,1608,74,115,101,102,0.677999973297,211.142.12.218,城市缺失,1
200,14028.0829033,4,10,0,0,0,40,10,4,0,0,416,24,16,31,43,152,0.875,1368,90,96,109,107,0.677999973297,202.101.77.237,贵阳,1
500,3581.55950542,4,0,0,0,4,77,0,2,0,4,592,18,34,10,51,35114,0.991999983788,1584,68,120,50,119,0.875,59.172.76.233,武汉,1
200,31034.7595431,16,0,0,2,0,64,2,5,3,3,572,18,51,30,34,35114,0.875,1522,104,149,102,66,0.875,59.172.76.233,武汉,1
200,7496.38554796,14,10,10,0,2,69,10,12,0,8,517,30,39,33,31,35114,0.875,1415,106,87,91,81,0.875,211.137.180.198,城市缺失,1
200,0.0,14,0,0,0,0,61,0,0,4,0,659,38,35,71,54,152,0.660000026226,1631,120,75,133,120,0.875,58.60.3.110,深圳市,1
200,0.0,12,0,10,0,0,67,0,10,0,10,605,35,38,44,38,35114,0.875,1631,83,88,100,98,0.875,202.101.77.237,贵阳,1
404,16032.0947466,8,0,2,0,0,90,0,12,0,0,628,32,62,51,58,35114,0.991999983788,1608,74,116,101,102,0.677999973297,202.101.77.237,贵阳,1
403,11089.0802675,0,0,0,2,2,64,2,5,4,3,572,18,51,31,34,152,0.991999983788,1522,104,149,103,66,0.875,218.28.234.21,郑州,1
200,5116.43597292,5,0,0,0,0,78,0,12,4,2,579,39,34,66,104,152,0.660000026226,1697,161,110,150,146,0.875,211.142.12.218,城市缺失,1
200,8929.31362166,14,0,0,4,10,47,0,10,4,12,484,16,25,15,59,35114,0.660000026226,1608,90,103,95,127,0.875,218.80.192.83,上海,1
200,8346.8181772,14,0,0,0,0,60,2,3,12,0,508,65,44,20,22,152,0.875,1530,127,134,56,92,0.875,211.137.180.198,城市缺失,1
403,34230.3622706,14,0,0,5,10,47,0,10,5,12,484,16,25,16,59,152,0.660000026226,1608,90,103,96,127,0.875,211.137.180.198,城市缺失,1
200,27823.871103,24,0,0,0,2,70,10,12,0,8,518,30,39,33,31,152,0.660000026226,1416,106,87,91,81,0.991999983788,116.52.147.144,昆明,1
200,13133.6311889,12,0,0,0,0,68,0,10,0,10,606,35,38,44,38,35114,0.660000026226,1632,83,88,100,98,0.991999983788,58.60.3.110,深圳市,1
200,0.0,6,0,0,0,0,79,0,12,4,2,580,39,34,66,104,152,0.660000026226,1698,161,110,150,146,0.991999983788,211.142.12.218,城市缺失,1
403,50174.2463737,14,0,0,6,10,47,0,10,6,12,484,16,25,17,59,152,0.991999983788,1608,90,103,97,127,0.677999973297,202.101.77.237,贵阳,1
200,5580.00623645,14,2,0,0,0,61,2,2,10,0,553,10,45,32,30,152,0.991999983788,1623,64,117,126,108,0.991999983788,219.137.225.57,广州,1
500,13350.3464304,13,0,3,0,2,64,2,5,4,4,572,18,51,31,35,152,0.991999983788,1522,104,149,103,67,0.677999973297,202.101.77.237,贵阳,1
200,181717.518059,14,0,3,0,2,65,2,5,4,4,573,18,51,31,35,152,0.991999983788,1523,104,149,103,67,0.991999983788,218.80.192.83,上海,1
200,1848.68227186,34,0,0,0,0,78,0,2,0,4,593,18,34,10,51,152,0.991999983788,1585,68,120,50,119,0.875,211.142.12.218,城市缺失,1
404,71434.5089733,14,0,4,0,2,65,2,6,4,4,573,18,52,31,35,152,0.660000026226,1523,104,150,103,67,0.677999973297,58.60.3.110,深圳市,1
200,8653.21514568,16,0,4,0,0,41,10,4,0,0,417,24,16,31,43,35114,0.875,1369,90,96,109,107,0.677999973297,218.80.192.83,上海,1
200,7968.74777526,14,0,0,0,0,62,0,0,4,0,660,38,35,71,54,152,0.991999983788,1632,120,75,133,120,0.677999973297,116.52.147.144,昆明,1
200,186416.134304,15,0,0,0,0,63,0,0,4,0,661,38,35,71,54,35114,0.991999983788,1633,120,75,133,120,0.875,124.72.93.18,厦门市,1
200,7941.86948288,8,0,0,0,0,80,0,12,4,2,581,39,34,66,104,152,0.875,1699,161,110,150,146,0.875,219.137.225.57,广州,1
200,48030.265156,16,0,0,0,0,64,0,0,4,0,662,38,35,71,54,152,0.991999983788,1634,120,75,133,120,0.875,218.80.192.83,上海,1
200,4801.42835888,12,0,0,2,0,61,2,3,12,0,509,65,44,20,22,35114,0.660000026226,1531,127,134,56,92,0.875,218.28.234.21,郑州,1
200,86357.4511499,8,0,1,10,0,62,2,3,12,0,510,65,44,20,22,35114,0.875,1532,127,134,56,92,0.875,211.142.12.218,城市缺失,1
200,79418.6948288,9,0,1,10,0,63,2,3,12,0,511,65,44,20,22,35114,0.660000026226,1533,127,134,56,92,0.677999973297,219.137.225.57,广州,1
404,154549.655887,9,0,2,10,0,63,2,4,12,0,511,65,45,20,22,35114,0.875,1533,127,135,56,92,0.991999983788,218.28.234.21,郑州,1
200,12114.501204,18,0,0,0,0,48,0,10,6,12,485,16,25,17,59,35114,0.660000026226,1609,90,103,97,127,0.875,218.80.192.83,上海,1
200,7196.45426249,5,0,0,0,0,79,0,2,0,4,594,18,34,10,51,152,0.875,1586,68,120,50,119,0.991999983788,218.28.234.21,郑州,1
200,6277.50701601,6,0,0,10,0,62,2,2,10,0,554,10,45,32,30,152,0.991999983788,1624,64,117,126,108,0.875,59.172.76.233,武汉,1
200,50359.6527891,6,0,0,0,0,80,0,2,0,4,595,18,34,10,51,152,0.875,1587,68,120,50,119,0.677999973297,218.80.192.83,上海,1
200,29228.4742428,10,0,2,10,0,64,2,4,12,0,512,65,45,20,22,152,0.660000026226,1534,127,135,56,92,0.875,124.72.93.18,厦门市,1
200,6861.46645086,4,0,0,0,0,42,10,4,0,0,418,24,16,31,43,35114,0.991999983788,1370,90,96,109,107,0.991999983788,124.72.93.18,厦门市,1
200,10153.7249128,22,0,2,0,0,66,2,6,4,4,574,18,52,31,35,152,0.660000026226,1524,104,150,103,67,0.677999973297,218.28.234.21,郑州,1
200,19502.9594227,6,0,0,0,10,71,0,0,10,22,663,38,35,71,54,152,0.991999983788,1635,120,75,133,120,0.991999983788,116.52.147.144,昆明,1
200,0.0,5,2,0,0,0,37,4,0,0,0,395,33,25,34,40,152,0.660000026226,1463,91,71,112,88,0.875,218.80.192.83,上海,1
404,36535.5928035,12,0,2,0,0,43,1,2,0,4,418,24,17,31,43,152,0.991999983788,1370,90,97,109,107,0.991999983788,218.28.234.21,郑州,1
200,50359.6527891,6,2,0,0,0,38,4,0,0,0,396,33,25,34,40,152,0.660000026226,1464,91,71,112,88,0.991999983788,218.28.234.21,郑州,1
200,5665.45937343,6,0,2,0,0,66,10,2,5,0,519,30,39,33,31,152,0.660000026226,1417,106,87,91,81,0.677999973297,211.142.12.218,城市缺失,1
200,5095.29092497,15,0,0,10,0,77,0,11,22,0,582,39,34,66,104,35114,0.660000026226,1700,161,110,150,146,0.677999973297,202.101.77.237,贵阳,1
200,4781.24866515,20,0,0,0,0,74,10,0,0,0,607,35,38,44,38,152,0.660000026226,1633,83,88,100,98,0.875,116.52.147.144,昆明,1
200,2953.28061122,12,0,0,0,0,63,2,0,2,11,629,32,62,51,58,35114,0.875,1609,74,116,101,102,0.991999983788,211.142.12.218,城市缺失,1
500,16946.9213003,10,0,0,0,4,74,2,2,3,5,512,65,45,20,23,152,0.875,1534,127,135,56,93,0.875,116.52.147.144,昆明,1
200,45429.3795148,16,0,0,10,0,78,0,11,22,0,583,39,34,66,104,152,0.660000026226,1701,161,110,150,146,0.677999973297,218.80.192.83,上海,1
200,142869.017947,4,0,10,0,0,79,0,11,22,0,584,39,34,66,104,152,0.875,1702,161,110,150,146,0.991999983788,58.60.3.110,深圳市,1
200,26189.5274708,8,0,0,0,0,75,10,0,0,0,608,35,38,44,38,35114,0.660000026226,1634,83,88,100,98,0.991999983788,219.137.225.57,广州,1
403,5477.94399109,10,0,0,4,0,89,2,1,6,12,554,10,45,33,30,35114,0.660000026226,1624,64,117,127,108,0.875,124.72.93.18,厦门市,1
200,11936.4459781,6,0,0,10,0,72,0,0,10,22,664,38,35,71,54,35114,0.875,1636,120,75,133,120,0.875,59.172.76.233,武汉,1
200,11892.1864224,12,0,0,0,0,64,2,0,2,11,630,32,62,51,58,35114,0.660000026226,1610,74,116,101,102,0.875,58.60.3.110,深圳市,1
200,5466.14329951,15,0,0,1,0,67,10,2,5,0,520,30,39,33,31,35114,0.875,1418,106,87,91,81,0.991999983788,124.72.93.18,厦门市,1
200,2229.90051589,5,0,10,0,0,80,0,11,22,0,585,39,34,66,104,35114,0.991999983788,1703,161,110,150,146,0.875,219.137.225.57,广州,1
200,0.0,16,0,0,1,0,68,10,2,5,0,521,30,39,33,31,35114,0.875,1419,106,87,91,81,0.991999983788,124.72.93.18,厦门市,1
403,93125.0478485,16,0,0,2,0,68,10,2,6,0,521,30,39,34,31,152,0.660000026226,1419,106,87,92,81,0.875,59.172.76.233,武汉,1
200,63992.2726919,6,0,10,0,0,81,0,11,22,0,586,39,34,66,104,35114,0.660000026226,1704,161,110,150,146,0.875,211.137.180.198,城市缺失,1
200,0.0,6,0,0,0,0,46,2,2,0,2,575,18,52,31,35,35114,0.660000026226,1525,104,150,103,67,0.875,218.28.234.21,郑州,1
404,95988.4090378,4,0,2,2,0,81,0,12,22,0,586,39,35,66,104,35114,0.660000026226,1704,161,111,150,146,0.677999973297,219.137.225.57,广州,1
200,13861.3503344,25,10,0,2,0,69,10,2,6,0,522,30,39,34,31,152,0.991999983788,1420,106,87,92,81,0.677999973297,218.28.234.21,郑州,1
200,100719.305578,26,10,0,2,0,70,10,2,6,0,523,30,39,34,31,152,0.660000026226,1421,106,87,92,81,0.677999973297,218.80.192.83,上海,1
200,0.0,4,0,0,0,0,39,4,0,0,0,397,33,25,34,40,152,0.991999983788,1465,91,71,112,88,0.991999983788,218.28.234.21,郑州,1
200,8958.7398875,15,0,0,0,0,73,0,0,10,22,665,38,35,71,54,152,0.875,1637,120,75,133,120,0.677999973297,58.60.3.110,深圳市,1
200,0.0,16,0,0,0,0,74,0,0,10,22,666,38,35,71,54,35114,0.991999983788,1638,120,75,133,120,0.875,58.60.3.110,深圳市,1
200,9445.68221854,4,0,0,0,0,75,2,2,3,5,513,65,45,20,23,152,0.660000026226,1535,127,135,56,93,0.991999983788,218.28.234.21,郑州,1
200,0.0,23,0,0,0,0,76,10,0,0,0,609,35,38,44,38,152,0.660000026226,1635,83,88,100,98,0.875,219.137.225.57,广州,1
200,61796.4401954,24,0,0,0,0,77,10,0,0,0,610,35,38,44,38,35114,0.875,1636,83,88,100,98,0.875,124.72.93.18,厦门市,1
200,836.21269346,13,0,0,2,1,65,2,0,2,11,631,32,62,51,58,152,0.660000026226,1611,74,116,101,102,0.991999983788,219.137.225.57,广州,1
403,36535.5928035,16,0,0,2,0,75,2,2,4,5,513,65,45,21,23,35114,0.875,1535,127,135,57,93,0.875,124.72.93.18,厦门市,1
200,32518.2714545,16,0,0,0,12,75,0,0,10,22,667,38,35,71,54,152,0.991999983788,1639,120,75,133,120,0.677999973297,211.137.180.198,城市缺失,1
200,2863.21791879,4,0,1,2,0,90,2,1,6,12,555,10,45,33,30,35114,0.660000026226,1625,64,117,127,108,0.875,211.142.12.218,城市缺失,1
302,4566.94910044,4,2,0,0,0,43,2,2,0,4,418,25,17,31,43,152,0.991999983788,1370,91,97,109,107,0.991999983788,124.72.93.18,厦门市,1
500,18343.0473299,13,0,0,2,2,65,2,0,2,12,631,32,62,51,59,35114,0.991999983788,1611,74,116,101,103,0.677999973297,202.101.77.237,贵阳,1
404,28785.81705,4,0,2,2,0,90,2,2,6,12,555,10,46,33,30,35114,0.875,1625,64,118,127,108,0.875,218.28.234.21,郑州,1
200,12496.8922003,2,0,0,0,0,40,4,0,0,0,398,33,25,34,40,35114,0.660000026226,1466,91,71,112,88,0.677999973297,58.60.3.110,深圳市,1
200,3188.23967169,6,0,0,0,0,62,0,2,0,2,486,16,25,17,59,152,0.875,1610,90,103,97,127,0.677999973297,219.137.225.57,广州,1
200,50174.2463737,14,0,0,2,2,66,2,0,2,12,632,32,62,51,59,35114,0.991999983788,1612,74,116,101,103,0.991999983788,211.137.180.198,城市缺失,1
200,20712.9038115,16,0,2,0,0,76,2,2,4,5,514,65,45,21,23,152,0.991999983788,1536,127,135,57,93,0.677999973297,116.52.147.144,昆明,1
200,0.0,27,0,0,0,0,67,2,0,2,12,633,32,62,51,59,35114,0.991999983788,1613,74,116,101,103,0.875,211.137.180.198,城市缺失,1
200,3491.94789736,6,0,0,0,0,47,2,2,0,2,576,18,52,31,35,152,0.875,1526,104,150,103,67,0.991999983788,211.137.180.198,城市缺失,1
200,6861.46645086,12,0,0,0,0,78,10,0,0,0,611,35,38,44,38,35114,0.991999983788,1637,83,88,100,98,0.677999973297,218.80.192.83,上海,1
200,25607.617914,28,0,0,0,0,68,2,0,2,12,634,32,62,51,59,35114,0.875,1614,74,116,101,103,0.991999983788,218.28.234.21,郑州,1
200,4185.00467734,6,0,0,0,0,82,0,12,22,0,587,39,35,66,104,35114,0.875,1705,161,111,150,146,0.991999983788,59.172.76.233,武汉,1
200,25862.2996193,17,0,2,0,0,77,2,2,4,5,515,65,45,21,23,152,0.875,1537,127,135,57,93,0.677999973297,59.172.76.233,武汉,1
200,12109.5458852,14,0,0,0,4,44,2,2,0,4,419,25,17,31,43,35114,0.660000026226,1371,91,97,109,107,0.875,211.137.180.198,城市缺失,1
200,46562.5239242,18,0,2,0,0,78,2,2,4,5,516,65,45,21,23,35114,0.660000026226,1538,127,135,57,93,0.991999983788,124.72.93.18,厦门市,1
200,3873.81944532,8,0,0,2,0,71,10,2,6,0,524,30,39,34,31,35114,0.875,1422,106,87,92,81,0.991999983788,218.28.234.21,郑州,1
200,27076.5997673,3,2,0,0,0,69,2,0,2,12,635,32,62,51,59,35114,0.991999983788,1615,74,116,101,103,0.677999973297,58.60.3.110,深圳市,1
200,10562.9992366,20,0,0,0,0,76,0,0,10,22,668,38,35,71,54,152,0.875,1640,120,75,133,120,0.875,202.101.77.237,贵阳,1
200,4179.20559057,7,0,0,0,0,49,0,0,0,0,596,18,34,10,51,152,0.660000026226,1588,68,120,50,119,0.677999973297,116.52.147.144,昆明,1
200,14347.0785226,5,10,0,0,0,79,10,0,0,0,612,35,38,44,38,35114,0.991999983788,1638,83,88,100,98,0.991999983788,219.137.225.57,广州,1
200,6401.9044785,14,0,0,0,0,48,2,2,0,2,577,18,52,31,35,35114,0.875,1527,104,150,103,67,0.991999983788,218.28.234.21,郑州,1
200,78011.8376906,8,0,0,0,0,50,0,0,0,0,597,18,34,10,51,35114,0.875,1589,68,120,50,119,0.677999973297,218.80.192.83,上海,1
200,26472.8982763,6,10,0,0,0,80,10,0,0,0,613,35,38,44,38,152,0.660000026226,1639,83,88,100,98,0.875,211.142.12.218,城市缺失,1
200,16687.933038,4,0,0,0,0,72,10,2,6,0,525,30,39,34,31,152,0.991999983788,1423,106,87,92,81,0.991999983788,202.101.77.237,贵阳,1
500,18641.6134304,4,2,0,2,2,78,2,2,4,6,516,65,45,21,24,152,0.660000026226,1538,127,135,57,94,0.677999973297,116.52.147.144,昆明,1
200,11674.3388346,4,2,0,0,0,70,2,0,2,12,636,32,62,51,59,35114,0.660000026226,1616,74,116,101,103,0.677999973297,202.101.77.237,贵阳,1
200,21589.3627875,34,0,0,10,2,116,4,10,21,2,614,35,38,44,38,152,0.660000026226,1640,83,88,100,98,0.991999983788,218.28.234.21,郑州,1
200,30286.2530099,12,0,0,2,2,55,0,15,4,12,598,18,34,10,51,152,0.991999983788,1590,68,120,50,119,0.677999973297,202.101.77.237,贵阳,1
500,3873.81944532,12,0,1,0,2,66,0,1,2,2,555,10,46,33,31,35114,0.875,1625,64,118,127,109,0.991999983788,218.80.192.83,上海,1
404,143470.785226,12,0,2,0,2,66,0,2,2,2,555,10,47,33,31,35114,0.660000026226,1625,64,119,127,109,0.875,219.137.225.57,广州,1
200,11477.036984,16,0,0,0,0,40,0,0,0,13,420,25,17,31,43,152,0.875,1372,91,97,109,107,0.991999983788,58.60.3.110,深圳市,1
500,22167.6853879,1,0,0,0,2,18,0,3,0,2,516,65,45,21,25,152,0.991999983788,1538,127,135,57,95,0.991999983788,59.172.76.233,武汉,1
200,2207.01572126,8,0,0,0,0,64,2,2,0,11,487,16,25,17,59,152,0.875,1611,90,103,97,127,0.991999983788,124.72.93.18,厦门市,1
404,0.0,4,0,2,2,0,51,10,2,12,23,587,39,36,66,104,35114,0.875,1705,161,112,150,146,0.677999973297,59.172.76.233,武汉,1
200,9403.52047998,2,0,0,10,0,50,4,0,10,0,526,30,39,34,31,152,0.991999983788,1424,106,87,92,81,0.875,59.172.76.233,武汉,1
200,25070.916538,2,0,0,0,2,19,0,3,0,2,517,65,45,21,25,152,0.991999983788,1539,127,135,57,95,0.991999983788,211.137.180.198,城市缺失,1
200,18245.1804995,10,0,0,0,0,75,2,10,0,2,637,32,62,51,59,152,0.660000026226,1617,74,116,101,103,0.677999973297,211.137.180.198,城市缺失,1
200,195109.628727,11,0,0,0,0,76,2,10,0,2,638,32,62,51,59,152,0.991999983788,1618,74,116,101,103,0.677999973297,58.60.3.110,深圳市,1
200,20088.0224512,5,0,0,10,10,52,10,2,12,23,588,39,36,66,104,152,0.875,1706,161,112,150,146,0.875,219.137.225.57,广州,1
200,91715.2366495,6,0,0,10,10,53,10,2,12,23,589,39,36,66,104,35114,0.991999983788,1707,161,112,150,146,0.677999973297,202.101.77.237,贵阳,1
500,0.0,3,0,0,0,2,64,2,2,0,12,487,16,25,17,60,152,0.660000026226,1611,90,103,97,128,0.875,124.72.93.18,厦门市,1
200,35859.3649887,12,0,0,0,0,77,2,10,0,2,639,32,62,51,59,35114,0.660000026226,1619,74,116,101,103,0.991999983788,116.52.147.144,昆明,1
200,11905.7514956,5,0,0,0,0,41,0,0,0,13,421,25,17,31,43,152,0.875,1373,91,97,109,107,0.875,218.80.192.83,上海,1
200,234035.513072,6,0,0,0,0,42,0,0,0,13,422,25,17,31,43,152,0.875,1374,91,97,109,107,0.875,116.52.147.144,昆明,1
